,Food Index,Food,Zinc,Thiamin
5496,72126000,"Taro leaves, cooked, fat not added in cooking",0.00047999999999999996,0.00021799999999999999
5497,72127000,"Thistle leaves, cooked, fat not added in cooking",0.00015,5.9999999999999995e-05
5498,72128200,"Turnip greens, cooked, NS as to form, NS as to fat added in cooking",0.00014000000000000001,4.2999999999999995e-05
5499,72128201,"Turnip greens, cooked, from fresh, NS as to fat added in cooking",0.00014000000000000001,4.2999999999999995e-05
5500,72128202,"Turnip greens, cooked, from frozen, NS as to fat added in cooking",0.0004,5.2e-05
5501,72128203,"Turnip greens, cooked, from canned, NS as to fat added in cooking",0.00014000000000000001,4.2999999999999995e-05
5502,72128210,"Turnip greens, cooked, NS as to form, fat not added in cooking",0.00014000000000000001,4.4999999999999996e-05
5503,72128211,"Turnip greens, cooked, from fresh, fat not added in cooking",0.00014000000000000001,4.4999999999999996e-05
5504,72128212,"Turnip greens, cooked, from frozen, fat not added in cooking",0.00041,5.4e-05
5505,72128213,"Turnip greens, cooked, from canned, fat not added in cooking",0.00014000000000000001,4.4999999999999996e-05
5506,72128220,"Turnip greens, cooked, NS as to form, fat added in cooking",0.00014000000000000001,4.2999999999999995e-05
5507,72128221,"Turnip greens, cooked, from fresh, fat added in cooking",0.00014000000000000001,4.2999999999999995e-05
5508,72128222,"Turnip greens, cooked, from frozen, fat added in cooking",0.0004,5.2e-05
5509,72128223,"Turnip greens, cooked, from canned, fat added in cooking",0.00014000000000000001,4.2999999999999995e-05
5510,72128400,"Turnip greens with roots, cooked, NS as to form, NS as to fat added in cooking",0.00035999999999999997,4.9000000000000005e-05
5511,72128401,"Turnip greens with roots, cooked, from fresh, NS as to fat added in cooking",0.00011999999999999999,3.5000000000000004e-05
5512,72128402,"Turnip greens with roots, cooked, from frozen, NS as to fat added in cooking",0.00035999999999999997,4.9000000000000005e-05
5513,72128403,"Turnip greens with roots, cooked, from canned, NS as to fat added in cooking",0.00011999999999999999,3.5000000000000004e-05
5514,72128410,"Turnip greens with roots, cooked, NS as to form, fat not added in cooking",0.00037,5e-05
5515,72128411,"Turnip greens with roots, cooked, from fresh, fat not added in cooking",0.00013000000000000002,3.5000000000000004e-05
5516,72128412,"Turnip greens with roots, cooked, from frozen, fat not added in cooking",0.00037,5e-05
5517,72128413,"Turnip greens with roots, cooked, from canned, fat not added in cooking",0.00013000000000000002,3.5000000000000004e-05
5518,72128420,"Turnip greens with roots, cooked, NS as to form, fat added in cooking",0.00035999999999999997,4.9000000000000005e-05
5519,72128421,"Turnip greens with roots, cooked, from fresh, fat added in cooking",0.00011999999999999999,3.5000000000000004e-05
5520,72128422,"Turnip greens with roots, cooked, from frozen, fat added in cooking",0.00035999999999999997,4.9000000000000005e-05
5521,72128423,"Turnip greens with roots, cooked, from canned, fat added in cooking",0.00011999999999999999,3.5000000000000004e-05
5522,72128500,"Turnip greens, canned, low sodium, cooked, NS as to fat added in cooking",0.00022,1e-05
5523,72128510,"Turnip greens, canned, low sodium, cooked, fat not added in cooking",0.00023,1e-05
5524,72128520,"Turnip greens, canned, low sodium, cooked, fat added in cooking",0.00022,1e-05
5525,72130100,"Watercress, raw",0.00011,8.999999999999999e-05
5526,72130200,"Watercress, cooked, fat not added in cooking",0.00011,8e-05
5527,72132200,"Bitter melon leaves, horseradish leaves, jute leaves, or radish leaves, cooked, fat not added in cooking",0.0005600000000000001,0.000136
5528,72133200,"Sweetpotato leaves, squash leaves, pumpkin leaves, chrysanthemum leaves, bean leaves, or swamp cabbage, cooked, fat not added in cooking",0.00022,5.9e-05
5529,72201100,"Broccoli, raw",0.00041,7.099999999999999e-05
5530,72201200,"Broccoli, cooked, NS as to form, NS as to fat added in cooking",0.00044,6.1e-05
5531,72201201,"Broccoli, cooked, from fresh, NS as to fat added in cooking",0.00044,6.1e-05
5532,72201202,"Broccoli, cooked, from frozen, NS as to fat added in cooking",0.00028000000000000003,5.4e-05
5533,72201210,"Broccoli, cooked, NS as to form, fat not added in cooking",0.00045,6.3e-05
5534,72201211,"Broccoli, cooked, from fresh, fat not added in cooking",0.00045,6.3e-05
5535,72201212,"Broccoli, cooked, from frozen, fat not added in cooking",0.00029,5.5e-05
5536,72201220,"Broccoli, cooked, NS as to form, fat added in cooking",0.00044,6.1e-05
5537,72201221,"Broccoli, cooked, from fresh, fat added in cooking",0.00044,6.1e-05
5538,72201222,"Broccoli, cooked, from frozen, fat added in cooking",0.00028000000000000003,5.4e-05
5539,72201230,"Broccoli, cooked, NS as to form, with cheese sauce",0.00074,5.9999999999999995e-05
5540,72201231,"Broccoli, cooked, from fresh, with cheese sauce",0.00074,5.9999999999999995e-05
5541,72201232,"Broccoli, cooked, from frozen, with cheese sauce",0.00061,5.5e-05
5542,72201240,"Broccoli, cooked, NS as to form, with mushroom sauce",0.00027,4.7e-05
5543,72201241,"Broccoli, cooked, from fresh, with mushroom sauce",0.00035,5.1e-05
5544,72201242,"Broccoli, cooked, from frozen, with mushroom sauce",0.00027,4.7e-05
5545,72201250,"Broccoli, cooked, NS as to form, with cream sauce",0.00034,6.1e-05
5546,72201251,"Broccoli, cooked, from fresh, with cream sauce",0.00043,6.6e-05
5547,72201252,"Broccoli, cooked, from frozen, with cream sauce",0.00034,6.1e-05
5548,72202010,"Broccoli casserole (broccoli, noodles, and cream sauce)",0.00047999999999999996,0.000134
5549,72202020,"Broccoli casserole (broccoli, rice, cheese, and mushroom sauce)",0.00067,8.8e-05
5550,72202030,"Broccoli, batter-dipped and fried",0.00047,9.6e-05
5551,72302000,Broccoli soup,0.00014000000000000001,1e-05
5552,72302100,"Broccoli cheese soup, prepared with milk",0.00034,2.8e-05
5553,72305000,Escarole soup,0.00047999999999999996,5.9999999999999995e-05
5554,72306000,Watercress broth with shrimp,0.00017,2e-06
5555,72307000,Spinach soup,0.00051,6.500000000000001e-05
5556,72308000,"Dark-green leafy vegetable soup with meat, Oriental style",0.00027,8.1e-05
5557,72308500,"Dark-green leafy vegetable soup, meatless, Oriental style",4e-05,5e-06
5558,73101010,"Carrots, raw",0.00023999999999999998,6.6e-05
5559,73101110,"Carrots, raw, salad",0.00020999999999999998,6.6e-05
5560,73101210,"Carrots, raw, salad with apples",0.00016,4.4e-05
5561,73102200,"Carrots, cooked, NS as to form, NS as to fat added in cooking",0.00019,6.4e-05
5562,73102201,"Carrots, cooked, from fresh, NS as to fat added in cooking",0.00019,6.4e-05
5563,73102202,"Carrots, cooked, from frozen, NS as to fat added in cooking",0.00034,2.9e-05
5564,73102203,"Carrots, cooked, from canned, NS as to fat added in cooking",0.00025,1.7e-05
5565,73102210,"Carrots, cooked, NS as to form, fat not added in cooking",0.0002,6.6e-05
5566,73102211,"Carrots, cooked, from fresh, fat not added in cooking",0.0002,6.6e-05
5567,73102212,"Carrots, cooked, from frozen, fat not added in cooking",0.00035,2.9999999999999997e-05
5568,73102213,"Carrots, cooked, from canned, fat not added in cooking",0.00026000000000000003,1.7e-05
5569,73102220,"Carrots, cooked, NS as to form, fat added in cooking",0.00019,6.4e-05
5570,73102221,"Carrots, cooked, from fresh, fat added in cooking",0.00019,6.4e-05
5571,73102222,"Carrots, cooked, from frozen, fat added in cooking",0.00034,2.9e-05
5572,73102223,"Carrots, cooked, from canned, fat added in cooking",0.00025,1.7e-05
5573,73102230,"Carrots, cooked, NS as to form, creamed",0.00029,6.7e-05
5574,73102231,"Carrots, cooked, from fresh, creamed",0.00029,6.7e-05
5575,73102232,"Carrots, cooked, from frozen, creamed",0.00038,4.8e-05
5576,73102233,"Carrots, cooked, from canned, creamed",0.00033,4.1e-05
5577,73102240,"Carrots, cooked, NS as to form, glazed",0.00017999999999999998,5.5e-05
5578,73102241,"Carrots, cooked, from fresh, glazed",0.00017999999999999998,5.5e-05
5579,73102242,"Carrots, cooked, from frozen, glazed",0.0003,2.5e-05
5580,73102243,"Carrots, cooked, from canned, glazed",0.00023,1.4999999999999999e-05
5581,73102250,"Carrots, cooked, NS as to form, with cheese sauce",0.0005899999999999999,6.2e-05
5582,73102251,"Carrots, cooked, from fresh, with cheese sauce",0.0005899999999999999,6.2e-05
5583,73102252,"Carrots, cooked, from frozen, with cheese sauce",0.0007,3.9e-05
5584,73102253,"Carrots, cooked, from canned, with cheese sauce",0.00064,3.1e-05
5585,73103000,"Carrots, canned, low sodium, NS as to fat added in cooking",0.00028000000000000003,1.7999999999999997e-05
5586,73103010,"Carrots, canned, low sodium, fat not added in cooking",0.00029,1.7999999999999997e-05
5587,73103020,"Carrots, canned, low sodium, fat added in cooking",0.00028000000000000003,1.7999999999999997e-05
5588,73105010,Carrot juice,0.00017999999999999998,9.2e-05
5589,73111030,"Peas and carrots, NS as to form, creamed",0.00043,0.000157
5590,73111031,"Peas and carrots, from fresh, creamed",0.00063,0.000133
5591,73111032,"Peas and carrots, from frozen, creamed",0.00043,0.000157
5592,73111033,"Peas and carrots, from canned, creamed",0.00047,7.000000000000001e-05
5593,73111200,"Peas and carrots, cooked, NS as to form, NS as to fat added in cooking",0.00044,0.000217
5594,73111201,"Peas and carrots, cooked, from fresh, NS as to fat added in cooking",0.0007700000000000001,0.000177
5595,73111202,"Peas and carrots, cooked, from frozen, NS as to fat added in cooking",0.00044,0.000217
5596,73111203,"Peas and carrots, cooked, from canned, NS as to fat added in cooking",0.0005,6.900000000000001e-05
5597,73111210,"Peas and carrots, cooked, NS as to form, fat not added in cooking",0.00045,0.000224
5598,73111211,"Peas and carrots, cooked, from fresh, fat not added in cooking",0.0008,0.000182
5599,73111212,"Peas and carrots, cooked, from frozen, fat not added in cooking",0.00045,0.000224
5600,73111213,"Peas and carrots, cooked, from canned, fat not added in cooking",0.00051,7.099999999999999e-05
5601,73111220,"Peas and carrots, cooked, NS as to form, fat added in cooking",0.00044,0.000217
5602,73111221,"Peas and carrots, cooked, from fresh, fat added in cooking",0.0007700000000000001,0.000177
5603,73111222,"Peas and carrots, cooked, from frozen, fat added in cooking",0.00044,0.000217
5604,73111223,"Peas and carrots, cooked, from canned, fat added in cooking",0.0005,6.900000000000001e-05
5605,73111250,"Peas and carrots, canned, low sodium, NS as to fat added in cooking",0.00057,6.900000000000001e-05
5606,73111260,"Peas and carrots, canned, low sodium, fat added in cooking",0.00057,6.900000000000001e-05
5607,73111270,"Peas and carrots, canned, low sodium, fat not added in cooking",0.00058,7.000000000000001e-05
5608,73111400,Carrots in tomato sauce,0.0001,2.7e-05
5609,73112000,"Carrot chips, dried",0.00157,0.0005340000000000001
5610,73201000,"Pumpkin, cooked, NS as to form, NS as to fat added in cooking",0.00017,2.4e-05
5611,73201001,"Pumpkin, cooked, from fresh, NS as to fat added in cooking",0.00022,2.9999999999999997e-05
5612,73201002,"Pumpkin, cooked, from frozen, NS as to fat added in cooking",0.00022,2.9999999999999997e-05
5613,73201003,"Pumpkin, cooked, from canned, NS as to fat added in cooking",0.00017,2.2e-05
5614,73201010,"Pumpkin, cooked, NS as to form, fat not added in cooking",0.00023,3.1e-05
5615,73201011,"Pumpkin, cooked, from fresh, fat not added in cooking",0.00023,3.1e-05
5616,73201012,"Pumpkin, cooked, from frozen, fat not added in cooking",0.00023,3.1e-05
5617,73201013,"Pumpkin, cooked, from canned, fat not added in cooking",0.00017,2.3e-05
5618,73201020,"Pumpkin, cooked, NS as to form, fat added in cooking",0.00017,2.2e-05
5619,73201021,"Pumpkin, cooked, from fresh, fat added in cooking",0.00022,2.9999999999999997e-05
5620,73201022,"Pumpkin, cooked, from frozen, fat added in cooking",0.00022,2.9999999999999997e-05
5621,73201023,"Pumpkin, cooked, from canned, fat added in cooking",0.00017,2.2e-05
5622,73210010,"Calabaza (Spanish pumpkin), cooked",0.00017,2.4e-05
5623,73210110,"Pumpkin fritters, Puerto Rican style",0.00035999999999999997,0.000118
5624,73211110,"Sweetpotato and pumpkin casserole, Puerto Rican style",0.00054,7.4e-05
5625,73301000,"Squash, winter type, mashed, NS as to fat or sugar added in cooking",0.00022,1.6e-05
5626,73301010,"Squash, winter type, mashed, no fat or sugar added in cooking",0.00022,1.6e-05
5627,73301020,"Squash, winter type, mashed, fat added in cooking, no sugar added in cooking",0.00022,1.6e-05
5628,73301030,"Squash, winter type, mashed, fat and sugar added in cooking",0.0002,1.4999999999999999e-05
5629,73302010,"Squash, winter type, raw",0.00020999999999999998,2.9999999999999997e-05
5630,73303000,"Squash, winter type, baked, NS as to fat or sugar added in cooking",0.0002,1.4999999999999999e-05
5631,73303010,"Squash, winter type, baked, no fat or sugar added in cooking",0.00022,1.6e-05
5632,73303020,"Squash, winter type, baked, fat added in cooking, no sugar added in cooking",0.00022,1.6e-05
5633,73303030,"Squash, winter type, baked, fat and sugar added in cooking",0.0002,1.4999999999999999e-05
5634,73303040,"Squash, winter type, baked, no fat added in cooking, sugar added in cooking",0.00020999999999999998,1.4999999999999999e-05
5635,73304010,Squash fritter or cake,0.00063,0.000231
5636,73305010,"Squash, winter, baked with cheese",0.00047999999999999996,9.2e-05
5637,73305020,"Squash, winter, souffle",0.00045,3.7e-05
5638,73401000,"Sweetpotato, NFS",0.0003,0.000102
5639,73402000,"Sweetpotato, baked, peel eaten, NS as to fat added in cooking",0.00034,0.000106
5640,73402010,"Sweetpotato, baked, peel eaten, fat not added in cooking",0.00035999999999999997,0.00011
5641,73402020,"Sweetpotato, baked, peel eaten, fat added in cooking",0.00034,0.000106
5642,73403000,"Sweetpotato, baked, peel not eaten, NS as to fat added in cooking",0.0003,0.000102
5643,73403010,"Sweetpotato, baked, peel not eaten, fat not added in cooking",0.00032,0.000106
5644,73403020,"Sweetpotato, baked, peel not eaten, fat added in cooking",0.0003,0.000102
5645,73405000,"Sweetpotato, boiled, without peel, NS as to fat added in cooking",0.00019,5.4e-05
5646,73405010,"Sweetpotato, boiled, without peel, fat not added in cooking",0.0002,5.6e-05
5647,73405020,"Sweetpotato, boiled, without peel, fat added in cooking",0.00019,5.4e-05
5648,73405100,"Sweetpotato, boiled with peel, peel not eaten, NS as to fat added in cooking",0.00019,5.4e-05
5649,73405110,"Sweetpotato, boiled with peel, peel not eaten, fat not added in cooking",0.0002,5.6e-05
5650,73405120,"Sweetpotato, boiled with peel, peel not eaten, fat added in cooking",0.00019,5.4e-05
5651,73406000,"Sweetpotato, candied",0.00019,2.3e-05
5652,73406010,Sweetpotato with fruit,0.00011999999999999999,2.7e-05
5653,73407000,"Sweetpotato, canned, NS as to syrup",0.00019,2.4e-05
5654,73407010,"Sweetpotato, canned without syrup",0.00017999999999999998,3.7e-05
5655,73407020,"Sweetpotato, canned in syrup",0.00019,2.4e-05
5656,73407030,"Sweetpotato, canned in syrup, with fat added in cooking",0.00019,2.4e-05
5657,73409000,"Sweetpotato, casserole or mashed",0.00023,5.2e-05
5658,73410110,"Sweetpotato, fried",0.00023999999999999998,7.000000000000001e-05
5659,73410210,"Sweet potato, chips",0.00053,8.8e-05
5660,73421000,"Sweetpotato, yellow, Puerto Rican, cooked",0.0002,5.6e-05
5661,73501000,"Carrot soup, cream of, prepared with milk",0.00016,1.9e-05
5662,73501010,"Carrot with rice soup, cream of, prepared with milk",0.00019,3.3e-05
5663,74101000,"Tomatoes, raw",0.00017,3.7e-05
5664,74102000,"Tomatoes, green, raw",7.000000000000001e-05,5.9999999999999995e-05
5665,74201000,"Tomatoes, cooked, NS as to form, NS as to method",0.00014000000000000001,4.4999999999999996e-05
5666,74201001,"Tomatoes, cooked, from fresh, NS as to method",0.00014000000000000001,3.5999999999999994e-05
5667,74201003,"Tomatoes, cooked, from canned, NS as to method",0.00014000000000000001,4.4999999999999996e-05
5668,74202010,"Tomatoes, NS as to form, broiled",0.00020999999999999998,4.4e-05
5669,74202011,"Tomatoes, from fresh, broiled",0.00020999999999999998,4.4e-05
